time, niveau, x_rotation, y_rotation, gyro_total_x, gyro_total_y, angle_x, angle_y
 19.665111,  1.0, -3.3,  8.8, -15.5, 56.1,  3.4, 16.4
 19.688106,  1.0, -62.8, 21.7, -16.9, 57.0,  0.1, 17.4
 19.711110,  1.0, -7.5, 18.8, -19.0, 57.5, -2.2, 18.0
 19.734107,  1.0, -0.8, 18.5, -20.8, 58.1, -3.9, 18.6
 19.757113,  1.0,  0.2, 16.5, -21.9, 58.0, -4.8, 18.4
 19.780102,  1.0, 16.5, 16.1, -21.3, 57.5, -3.6, 17.9
 19.803113,  1.0, 11.4, 15.7, -16.6, 55.6,  1.4, 16.0
 19.826107,  1.0, -10.6, 15.6, -13.6, 56.5,  4.0, 16.8
 19.849109,  1.0, -14.9, 23.6, -15.7, 56.5,  1.4, 17.0
 19.872099,  1.0,  0.5, 13.3, -18.9, 56.1, -1.8, 16.6
 19.895110,  1.0, -4.1, 17.1, -19.4, 56.3, -2.3, 16.7
 19.918107,  1.0,  8.1, -2.8, -18.0, 55.5, -0.7, 15.4
 19.941105,  1.0, -2.5, 19.2, -17.1, 55.2,  0.1, 15.2
 19.964106,  1.0, -10.2, 25.2, -18.5, 54.6, -1.5, 14.9
 19.987109,  1.0, 11.5, 16.6, -19.8, 53.5, -2.4, 13.9
 20.010107,  1.0, -2.3, 25.4, -20.3, 53.6, -2.8, 14.4
 20.033130,  1.0, 12.2, -21.7, -20.9, 52.1, -3.0, 11.8
 20.056105,  1.0, -1.3,  8.6, -22.2, 51.6, -4.2, 11.3
 20.079111,  1.0,  1.7, 23.2, -21.9, 50.8, -3.7, 10.8
 20.102108,  1.0, -2.5, 17.5, -20.8, 51.8, -2.6, 11.9
 20.125113,  1.0,  3.2,  6.4, -21.3, 52.5, -3.0, 12.5
 20.148105,  1.0,  6.8, 17.2, -21.9, 54.3, -3.2, 14.4
 20.171104,  1.0,  0.1, 16.6, -22.2, 55.1, -3.4, 15.2
 20.194107,  1.0,  4.2,  8.4, -22.0, 55.7, -3.0, 15.6
 20.217108,  1.0, -5.4,  9.9, -22.3, 55.8, -3.4, 15.6
 20.240104,  1.0, -3.7, 22.9, -22.5, 55.8, -3.6, 15.8
 20.263109,  1.0, -39.4, 17.0, -23.4, 57.3, -5.5, 17.3
 20.286112,  1.0, -1.9, 19.2, -25.3, 57.1, -7.2, 17.1
 20.309108,  1.0, -1.2, 17.3, -26.8, 57.1, -8.5, 17.1
 20.332106,  1.0,  0.3, 16.0, -27.5, 57.1, -8.9, 17.1
 20.355106,  1.0, -8.0, 17.5, -27.8, 57.2, -9.2, 17.2
 20.378106,  1.0, -5.1, 16.3, -26.6, 56.2, -7.9, 16.2
 20.401111,  1.0, -13.4, 12.2, -21.8, 54.0, -3.4, 13.9
 20.424101,  1.0,  1.9, 10.3, -17.5, 52.4,  0.9, 12.2
 20.447110,  1.0, 16.5,  2.7, -15.3, 50.6,  3.5, 10.2
 20.470106,  1.0, 13.2,  4.2, -13.4, 48.6,  5.6,  8.1
 20.493109,  1.0, 10.0,  0.4, -9.0, 45.1, 10.1,  4.5
 20.516108,  1.0,  0.8,  7.2, -4.5, 42.1, 14.2,  1.6
 20.539105,  1.0,  3.2, 20.5, -4.6, 40.7, 13.7,  0.8
 20.562109,  1.0,  6.5,  5.1, -5.8, 40.2, 12.3,  0.5
 20.585111,  1.0,  9.2,  1.7, -6.8, 38.7, 11.2, -0.9
 20.608108,  1.0, 14.3,  2.8, -6.9, 37.0, 11.2, -2.5
 20.631108,  1.0, 27.1, -8.0, -7.6, 36.3, 11.0, -3.3
 20.654103,  1.0, 13.9, -8.2, -8.1, 34.9, 10.6, -4.8
 20.677111,  1.0, 10.7, -7.0, -8.4, 32.9, 10.4, -6.8
 20.700107,  1.0, 12.8, -2.9, -9.2, 30.9,  9.7, -8.7
 20.723109,  1.0, 10.6, -6.4, -10.7, 29.2,  8.3, -10.2
 20.746106,  1.0, 11.3, -9.1, -12.6, 27.6,  6.5, -11.8
 20.769127,  1.0, 16.1, -7.3, -14.6, 25.9,  4.8, -13.2
 20.792105,  1.0, 19.1, -6.9, -17.5, 24.9,  2.4, -14.0
 20.815108,  1.0, 14.5, -12.5, -21.1, 24.5, -0.7, -14.4
 20.838107,  1.0,  6.6, -13.2, -23.4, 24.0, -2.7, -14.8
 20.861107,  1.0, 13.3, -11.0, -25.5, 24.4, -4.3, -14.3
 20.884108,  1.0, 12.5, -13.6, -29.5, 25.3, -7.6, -13.4
 20.907105,  1.0, -5.6, -13.5, -34.3, 27.2, -12.2, -11.6
 20.930106,  1.0, -12.3, -15.9, -38.4, 29.5, -16.2, -9.5
 20.953109,  1.0, -19.0, -12.6, -40.9, 31.3, -18.7, -7.8
 20.976106,  1.0, -16.1, -2.7, -42.3, 33.0, -19.9, -6.0
 20.999107,  1.0, -19.0, -3.6, -42.9, 34.8, -20.6, -4.2
 21.022099,  1.0, -18.8, -6.1, -41.3, 35.9, -18.9, -3.2
 21.045110,  1.0, -13.0, -7.9, -36.1, 37.4, -13.7, -1.9
 21.068106,  1.0, -10.2, -7.3, -30.3, 39.4, -8.0, -0.1
 21.091110,  1.0, -13.3, -2.5, -26.6, 41.9, -4.6,  2.2
 21.114105,  1.0, -13.9,  0.9, -26.6, 44.6, -4.9,  4.8
 21.137107,  1.0, -13.1,  6.9, -28.4, 47.1, -6.8,  7.3
 21.160106,  1.0, -12.5,  5.8, -30.3, 50.4, -8.8, 10.5
 21.183113,  1.0, -10.7,  5.9, -32.0, 53.5, -10.5, 13.3
 21.206108,  1.0, -15.8, 11.8, -34.6, 56.2, -13.3, 15.9
 21.229111,  1.0, -17.4, 14.2, -37.0, 57.7, -15.7, 17.3
 21.252110,  1.0, -16.8, 14.6, -37.1, 58.7, -15.8, 18.2
 21.275113,  1.0, -13.7, 14.6, -34.2, 59.8, -13.0, 19.2
 21.298109,  1.0, -10.9, 20.1, -32.1, 61.4, -10.8, 20.8
 21.321110,  1.0, -11.2, 20.8, -31.0, 61.7, -9.8, 21.1
 21.344125,  1.0, -7.5, 21.0, -30.5, 61.7, -9.2, 21.0
 21.367111,  1.0, -4.9, 18.4, -29.8, 62.1, -8.4, 21.3
 21.390106,  1.0, -5.1, 19.9, -28.1, 62.2, -6.6, 21.4
 21.413105,  1.0, -3.2, 18.0, -25.9, 62.3, -4.4, 21.4
 21.436108,  1.0, -2.2, 18.3, -23.5, 62.0, -2.0, 21.0
 21.459110,  1.0,  3.8, 19.1, -20.7, 61.7,  0.8, 20.7
 21.482107,  1.0,  1.9, 21.3, -18.8, 61.8,  2.7, 20.8
 21.505104,  1.0,  5.3, 19.9, -17.3, 61.3,  4.3, 20.3
 21.528105,  1.0,  6.1, 16.3, -13.6, 59.6,  7.9, 18.5
 21.551107,  1.0, 12.2, 18.5, -8.5, 58.1, 13.0, 17.1
 21.574102,  1.0, 16.7, 22.5, -4.2, 57.5, 17.3, 16.6
 21.597108,  1.0, 17.1, 22.1, -2.9, 57.2, 18.5, 16.5
 21.620106,  1.0, 17.5, 16.3, -5.0, 57.2, 16.5, 16.5
 21.643108,  1.0, 16.4, 14.7, -8.0, 57.3, 13.5, 16.5
 21.666107,  1.0, 13.1, 17.0, -10.6, 57.5, 11.0, 16.8
 21.689102,  1.0, 12.4, 15.9, -12.9, 57.9,  8.8, 17.1
 21.712105,  1.0, 13.2, 14.1, -14.6, 57.5,  7.3, 16.6
 21.735107,  1.0,  8.8, 13.5, -13.5, 56.5,  8.4, 15.6
 21.758107,  1.0, 13.5, 14.9, -11.4, 55.9, 10.6, 15.0
 21.781106,  1.0, 17.2, 14.4, -10.6, 55.2, 11.6, 14.3
 21.804105,  1.0, 14.4, 13.5, -10.4, 54.4, 11.8, 13.5
 21.827110,  1.0, 11.1, 14.9, -11.1, 54.3, 11.2, 13.4
 21.850107,  1.0, 10.2, 13.1, -13.0, 54.3,  9.2, 13.4
 21.873106,  1.0,  9.1, 12.6, -15.0, 54.3,  7.3, 13.4
 21.896103,  1.0, 10.4, 11.6, -15.8, 54.1,  6.7, 13.1
 21.919108,  1.0,  9.5,  9.7, -15.6, 53.8,  6.9, 12.7
 21.942104,  1.0,  7.6, 12.3, -15.9, 53.6,  6.6, 12.5
 21.965109,  1.0,  6.0, 11.6, -16.8, 53.4,  5.8, 12.3
 21.988103,  1.0,  6.3, 11.3, -17.3, 53.2,  5.3, 12.1
 22.011109,  1.0,  6.5, 10.6, -17.6, 53.0,  5.1, 11.8
 22.034106,  1.0,  5.2,  9.9, -18.1, 52.7,  4.6, 11.5
 22.057103,  1.0,  6.1, 11.2, -18.5, 52.5,  4.2, 11.3
 22.080107,  1.0,  4.5, 10.7, -19.2, 52.4,  3.6, 11.2
 22.103102,  1.0,  6.1,  9.6, -20.0, 52.4,  2.9, 11.1
 22.126108,  1.0,  5.8,  9.2, -20.6, 52.4,  2.4, 11.0
 22.149107,  1.0,  2.9, 10.7, -20.4, 52.1,  2.5, 10.8
 22.172099,  1.0,  2.7, 10.5, -20.7, 52.0,  2.3, 10.7
 22.195109,  1.0,  2.4, 10.5, -21.5, 51.9,  1.5, 10.6
 22.218108,  1.0,  2.2, 10.7, -22.4, 51.9,  0.7, 10.6
 22.241108,  1.0, -0.0, 10.0, -22.8, 51.8,  0.3, 10.5
 22.264122,  1.0,  0.7, 10.1, -22.9, 51.7,  0.1, 10.3
 22.287107,  1.0,  1.2, 10.3, -23.1, 51.5,  0.0, 10.2
 22.310106,  1.0,  1.8,  9.0, -23.2, 51.4, -0.1, 10.0
 22.333107,  1.0, -0.4,  9.7, -23.5, 51.4, -0.3, 10.0
 22.356106,  1.0, -0.2,  9.5, -24.0, 51.3, -0.8,  9.9
 22.379107,  1.0, -0.3,  9.7, -24.4, 51.3, -1.2,  9.9
 22.402107,  1.0, -2.3,  9.3, -24.9, 51.4, -1.8, 10.0
 22.425108,  1.0, -0.6,  8.9, -25.7, 51.6, -2.5, 10.1
 22.448106,  1.0, -8.1,  8.3, -26.4, 51.4, -3.3,  9.8
 22.471104,  1.0, -4.5,  8.6, -27.3, 51.2, -4.2,  9.7
 22.494106,  1.0, -3.5,  9.2, -27.6, 50.8, -4.5,  9.3
 22.517108,  1.0, -4.2,  9.0, -27.3, 50.4, -4.2,  8.9
 22.540104,  1.0, -4.8,  8.3, -26.8, 49.9, -3.7,  8.4
 22.563109,  1.0, -5.2,  8.2, -26.7, 49.4, -3.7,  7.9
 22.586106,  1.0, -4.1,  7.1, -26.8, 48.8, -3.7,  7.3
 22.609107,  1.0, -2.6,  6.5, -26.8, 48.2, -3.7,  6.7
 22.632106,  1.0, -2.0,  6.2, -26.7, 47.7, -3.6,  6.1
 22.655103,  1.0,  0.5,  3.9, -26.4, 47.0, -3.2,  5.5
 22.678109,  1.0, -1.0,  5.2, -25.9, 46.5, -2.6,  4.9
 22.701108,  1.0, -1.8,  5.8, -25.7, 45.9, -2.4,  4.4
 22.724104,  1.0, -0.4,  5.8, -25.3, 45.3, -1.9,  3.8
 22.747106,  1.0, -0.5,  4.7, -24.3, 44.7, -1.0,  3.3
 22.770109,  1.0, -0.1,  4.0, -23.4, 44.3, -0.1,  2.9
 22.793108,  1.0, -0.3,  3.7, -22.5, 43.9,  0.8,  2.6
 22.816106,  1.0,  1.7,  3.0, -21.7, 43.8,  1.6,  2.4
 22.839102,  1.0,  2.9,  2.6, -21.4, 43.6,  2.0,  2.3
 22.862105,  1.0,  3.5,  1.6, -21.0, 43.4,  2.4,  2.0
 22.885108,  1.0,  3.2,  2.3, -20.6, 43.2,  2.8,  1.9
 22.908109,  1.0,  2.6,  2.1, -20.4, 43.1,  2.9,  1.8
 22.931107,  1.0,  1.7,  2.8, -20.4, 43.1,  2.9,  1.8
 22.954103,  1.0,  3.7,  1.8, -20.3, 43.2,  3.1,  1.9
 22.977108,  1.0,  4.3,  1.1, -20.2, 43.3,  3.2,  1.9
 23.000112,  1.0,  3.2,  1.8, -20.4, 43.3,  3.0,  1.9
 23.023100,  1.0,  2.7,  2.5, -20.6, 43.3,  2.8,  2.0
 23.046105,  1.0,  3.0,  1.3, -20.6, 43.3,  2.8,  1.9
 23.069107,  1.0,  3.0,  1.5, -20.6, 43.3,  2.8,  1.9
 23.092106,  1.0,  2.5,  1.8, -20.7, 43.3,  2.7,  1.9
 23.115109,  1.0,  4.4,  0.9, -20.6, 43.2,  2.8,  1.8
 23.138101,  1.0,  4.6,  0.5, -20.1, 43.0,  3.4,  1.6
 23.161106,  1.0,  2.6,  2.2, -19.5, 42.8,  3.9,  1.4
 23.184104,  1.0,  2.7,  1.7, -18.9, 42.5,  4.5,  1.2
 23.207104,  1.0,  6.2,  1.1, -18.0, 42.3,  5.4,  0.9
 23.230109,  1.0,  7.7,  0.1, -17.0, 42.0,  6.5,  0.7
 23.253108,  1.0,  7.7,  0.9, -16.1, 41.7,  7.4,  0.4
 23.276107,  1.0,  9.0, -0.2, -14.8, 41.3,  8.7, -0.1
 23.299106,  1.0, 11.0, -1.2, -13.2, 40.8, 10.3, -0.6
 23.322100,  1.0, 10.5, -0.1, -12.1, 40.4, 11.4, -1.0
 23.345105,  1.0, 11.2, -1.6, -11.1, 39.9, 12.3, -1.5
 23.368103,  1.0, 11.9, -2.3, -10.3, 39.5, 13.1, -1.8
 23.391105,  1.0, 11.7, -2.6, -10.0, 39.2, 13.4, -2.2
 23.414104,  1.0, 12.1, -2.0, -9.9, 39.1, 13.4, -2.3
 23.437105,  1.0, 14.5, -3.7, -9.3, 38.9, 14.1, -2.5
 23.460105,  1.0, 14.7, -4.0, -8.4, 38.7, 15.0, -2.7
 23.483107,  1.0, 15.0, -3.5, -7.9, 38.6, 15.4, -2.9
 23.506102,  1.0, 15.2, -3.2, -8.0, 38.6, 15.3, -2.9
 23.529108,  1.0, 16.4, -3.9, -8.4, 38.7, 15.0, -2.8
 23.552105,  1.0, 16.0, -3.6, -8.6, 38.8, 14.8, -2.8
 23.575109,  1.0, 16.1, -4.1, -8.7, 38.8, 14.7, -2.8
 23.598110,  1.0, 15.1, -3.8, -8.8, 38.7, 14.7, -2.9
 23.621104,  1.0, 14.4, -3.7, -8.6, 38.7, 14.8, -3.0
 23.644107,  1.0, 14.3, -3.2, -8.7, 38.6, 14.8, -3.0
 23.667105,  1.0, 14.8, -3.0, -9.0, 38.7, 14.5, -3.0
 23.690104,  1.0, 13.1, -3.9, -9.5, 38.8, 13.9, -2.8
 23.713106,  1.0, 14.3, -3.4, -10.0, 39.0, 13.4, -2.7
 23.736104,  1.0, 14.1, -3.1, -10.2, 39.0, 13.3, -2.7
 23.759107,  1.0, 15.0, -3.0, -10.0, 39.0, 13.5, -2.7
 23.782106,  1.0, 14.1, -3.4, -10.0, 39.0, 13.5, -2.7
 23.805104,  1.0, 14.2, -3.7, -10.0, 39.0, 13.5, -2.8
 23.828107,  1.0, 12.7, -2.6, -10.2, 39.1, 13.3, -2.7
 23.851109,  1.0, 14.1, -3.2, -10.4, 39.1, 13.2, -2.7
 23.874103,  1.0, 13.9, -3.5, -10.2, 39.1, 13.4, -2.7
 23.897105,  1.0, 13.1, -3.1, -10.0, 39.1, 13.5, -2.8
 23.920110,  1.0, 13.4, -2.9, -10.1, 39.0, 13.5, -2.8
 23.943103,  1.0, 14.3, -3.1, -10.0, 39.0, 13.6, -2.8
 23.966110,  1.0, 14.6, -3.3, -9.8, 39.0, 13.8, -2.9
 23.989099,  1.0, 12.5, -3.4, -9.7, 38.9, 13.8, -2.9
 24.012106,  1.0, 12.8, -3.6, -10.0, 39.0, 13.5, -2.9
 24.035108,  1.0, 13.9, -2.6, -10.2, 39.1, 13.4, -2.8
 24.058104,  1.0, 14.9, -2.8, -10.1, 39.1, 13.5, -2.8
 24.081105,  1.0, 14.1, -3.3, -9.9, 39.0, 13.7, -2.8
 24.104105,  1.0, 13.5, -2.5, -10.0, 39.1, 13.6, -2.8
 24.127107,  1.0, 12.8, -2.8, -10.2, 39.1, 13.4, -2.8
 24.150106,  1.0, 13.6, -3.1, -10.2, 39.1, 13.4, -2.8
 24.173100,  1.0, 14.8, -3.4, -10.0, 39.1, 13.6, -2.8
 24.196110,  1.0, 14.2, -3.9, -9.9, 39.0, 13.7, -2.9
 24.219104,  1.0, 12.9, -2.7, -10.0, 39.1, 13.7, -2.9
 24.242105,  1.0, 13.5, -2.6, -9.9, 39.1, 13.7, -2.9
 24.265107,  1.0, 13.7, -3.5, -9.9, 39.1, 13.7, -2.8
 24.288104,  1.0, 13.9, -3.3, -10.1, 39.2, 13.5, -2.8
 24.311105,  1.0, 13.4, -3.6, -10.3, 39.2, 13.3, -2.8
 24.334105,  1.0, 13.0, -2.7, -10.5, 39.3, 13.1, -2.7
 24.357106,  1.0, 13.2, -2.8, -10.5, 39.3, 13.1, -2.7
 24.380107,  1.0, 13.0, -2.4, -10.3, 39.2, 13.3, -2.7
 24.403105,  1.0, 13.3, -2.2, -10.2, 39.2, 13.5, -2.7
 24.426105,  1.0, 13.5, -3.3, -10.2, 39.2, 13.4, -2.8
 24.449104,  1.0, 13.7, -2.8, -10.3, 39.2, 13.3, -2.8
 24.472101,  1.0, 14.4, -3.1, -10.2, 39.2, 13.5, -2.8
 24.495104,  1.0, 12.7, -2.2, -10.0, 39.1, 13.6, -2.8
 24.518108,  1.0, 13.5, -3.0, -10.0, 39.2, 13.6, -2.8
 24.541105,  1.0, 13.6, -3.4, -10.1, 39.2, 13.6, -2.8
 24.564108,  1.0, 14.0, -3.5, -10.1, 39.2, 13.5, -2.8
 24.587104,  1.0, 13.1, -2.9, -10.0, 39.2, 13.6, -2.8
 24.610108,  1.0, 13.9, -3.1, -9.9, 39.2, 13.7, -2.8
 24.633109,  1.0, 14.0, -2.8, -9.9, 39.2, 13.7, -2.8
 24.656184,  1.0, 13.3, -2.6, -10.0, 39.3, 13.6, -2.8
 24.679113,  1.0, 13.8, -3.1, -10.0, 39.3, 13.6, -2.8
 24.702111,  1.0, 13.6, -3.1, -10.0, 39.3, 13.7, -2.8
 24.725116,  1.0, 14.6, -2.7, -9.9, 39.2, 13.7, -2.8
 24.748106,  1.0, 13.7, -2.5, -9.8, 39.2, 13.9, -2.8
 24.771103,  1.0, 13.1, -2.9, -9.8, 39.2, 13.8, -2.8
 24.794104,  1.0, 13.7, -2.8, -9.9, 39.2, 13.7, -2.8
 24.817104,  1.0, 12.8, -2.4, -9.9, 39.3, 13.7, -2.8
 24.840108,  1.0, 14.0, -3.0, -9.9, 39.3, 13.7, -2.8
 24.863106,  1.0, 13.9, -2.5, -9.8, 39.3, 13.8, -2.7
 24.886107,  1.0, 14.2, -3.3, -9.8, 39.3, 13.8, -2.7
 24.909106,  1.0, 14.1, -3.2, -9.9, 39.3, 13.8, -2.7
 24.932104,  1.0, 15.1, -3.5, -9.8, 39.3, 13.8, -2.8
 24.955106,  1.0, 13.6, -3.0, -9.8, 39.3, 13.9, -2.8
 24.978107,  1.0, 13.6, -3.3, -9.8, 39.3, 13.9, -2.8
 25.001106,  1.0, 12.9, -2.8, -9.7, 39.3, 13.9, -2.8
 25.024101,  1.0, 12.6, -2.8, -9.7, 39.3, 13.9, -2.8
 25.047103,  1.0, 13.7, -2.8, -9.6, 39.3, 14.0, -2.8
 25.070109,  1.0, 15.3, -3.1, -9.5, 39.2, 14.1, -2.9
 25.093106,  1.0, 15.3, -2.8, -9.3, 39.2, 14.3, -2.9
 25.116110,  1.0, 13.9, -2.7, -9.1, 39.2, 14.5, -2.9
 25.139100,  1.0, 13.4, -2.9, -8.6, 39.1, 15.0, -3.0
 25.162109,  1.0, 14.3, -2.2, -7.7, 39.1, 15.9, -3.0
 25.185109,  1.0, 17.5, -4.2, -6.5, 38.9, 17.0, -3.2
 25.208109,  1.0, 18.6, -5.2, -5.3, 38.6, 18.3, -3.6
 25.231107,  1.0, 18.4, -4.5, -4.3, 38.3, 19.2, -3.9
 25.254102,  1.0, 19.5, -4.6, -4.0, 38.2, 19.6, -4.0
 25.277108,  1.0, 19.5, -4.7, -3.9, 38.2, 19.7, -4.0
 25.300108,  1.0, 19.1, -3.9, -3.8, 38.2, 19.7, -4.0
 25.323103,  1.0, 19.3, -4.1, -3.9, 38.2, 19.6, -4.0
 25.346111,  1.0, 18.9, -4.0, -4.4, 38.3, 19.1, -3.9
 25.369110,  1.0, 19.0, -4.3, -5.2, 38.5, 18.3, -3.8
 25.392111,  1.0, 18.5, -4.4, -5.9, 38.6, 17.6, -3.7
 25.415113,  1.0, 17.8, -4.2, -6.3, 38.7, 17.3, -3.6
 25.438104,  1.0, 16.4, -3.2, -6.5, 38.7, 17.0, -3.5
 25.461107,  1.0, 15.1, -3.0, -7.5, 39.0, 16.0, -3.2
 25.484108,  1.0, 15.3, -3.6, -8.7, 39.3, 14.8, -3.0
 25.507104,  1.0, 14.7, -3.2, -10.0, 39.6, 13.6, -2.7
 25.530109,  1.0, 15.0, -3.2, -10.4, 39.7, 13.2, -2.6
 25.553104,  1.0, 13.1, -2.7, -10.4, 39.8, 13.2, -2.5
 25.576108,  1.0, 13.4, -2.1, -10.2, 39.7, 13.4, -2.6
 25.599108,  1.0, 12.7, -2.3, -10.0, 39.7, 13.6, -2.6
 25.622100,  1.0, 13.3, -3.0, -10.3, 39.8, 13.3, -2.5
 25.645115,  1.0, 13.5, -2.8, -10.4, 39.8, 13.2, -2.5
 25.668110,  1.0, 12.7, -2.3, -10.5, 39.9, 13.1, -2.5
 25.691153,  1.0, 12.0, -2.6, -10.6, 39.9, 12.9, -2.4
 25.714110,  1.0, 12.7, -2.3, -10.7, 39.9, 12.9, -2.4
 25.737109,  1.0, 12.9, -2.6, -10.7, 40.0, 12.8, -2.3
 25.760113,  1.0, 13.4, -2.8, -10.8, 40.0, 12.7, -2.3
 25.783111,  1.0, 12.1, -1.9, -11.0, 40.0, 12.6, -2.3
 25.806108,  1.0, 12.2, -2.3, -11.3, 40.1, 12.3, -2.2
 25.829113,  1.0, 11.5, -1.2, -11.5, 40.2, 12.0, -2.1
 25.852105,  1.0, 12.0, -2.5, -11.9, 40.3, 11.7, -2.0
 25.875106,  1.0, 11.5, -1.7, -12.1, 40.4, 11.5, -1.9
 25.898107,  1.0, 11.5, -1.9, -12.1, 40.4, 11.5, -1.9
 25.921106,  1.0, 11.0, -1.7, -12.2, 40.4, 11.4, -1.9
 25.944107,  1.0, 11.6, -2.0, -12.4, 40.5, 11.1, -1.8
 25.967108,  1.0, 11.7, -1.8, -12.5, 40.5, 11.1, -1.8
 25.990107,  1.0, 11.2, -2.5, -12.3, 40.5, 11.3, -1.9
 26.013105,  1.0, 11.0, -2.3, -11.9, 40.3, 11.7, -2.0
 26.036109,  1.0, 11.7, -1.6, -11.3, 40.2, 12.2, -2.2
 26.059109,  1.0, 12.5, -2.1, -10.6, 40.0, 13.0, -2.3
 26.082106,  1.0, 13.8, -2.7, -9.9, 39.8, 13.7, -2.5
 26.105102,  1.0, 13.7, -2.6, -9.7, 39.8, 13.8, -2.5
 26.128105,  1.0, 13.0, -2.4, -9.7, 39.8, 13.8, -2.5
 26.151109,  1.0, 13.5, -2.1, -9.5, 39.8, 14.0, -2.5
 26.174102,  1.0, 14.4, -2.7, -9.2, 39.7, 14.3, -2.6
 26.197120,  1.0, 14.7, -2.9, -9.0, 39.7, 14.5, -2.6
 26.220107,  1.0, 14.5, -2.7, -8.9, 39.7, 14.6, -2.7
 26.243106,  1.0, 14.1, -3.4, -8.8, 39.6, 14.6, -2.7
 26.266106,  1.0, 14.3, -2.6, -8.7, 39.6, 14.7, -2.7
 26.289099,  1.0, 14.8, -2.7, -8.6, 39.6, 14.8, -2.8
 26.312104,  1.0, 14.8, -3.2, -8.7, 39.6, 14.8, -2.8
 26.335107,  1.0, 14.6, -3.0, -8.8, 39.6, 14.7, -2.8
 26.358108,  1.0, 14.4, -2.5, -8.7, 39.6, 14.8, -2.8
 26.381110,  1.0, 14.4, -2.7, -8.6, 39.5, 14.8, -2.8
 26.404102,  1.0, 15.6, -2.8, -8.6, 39.6, 14.8, -2.8
 26.427107,  1.0, 15.1, -3.0, -8.8, 39.6, 14.7, -2.7
 26.450107,  1.0, 15.0, -2.5, -8.7, 39.6, 14.8, -2.8
 26.473102,  1.0, 14.8, -2.7, -8.2, 39.4, 15.2, -2.9
 26.496106,  1.0, 15.4, -3.0, -7.6, 39.2, 15.8, -3.1
 26.519105,  1.0, 15.7, -3.2, -7.1, 39.1, 16.3, -3.2
 26.542106,  1.0, 16.3, -3.3, -6.7, 39.0, 16.8, -3.3
 26.565113,  1.0, 16.4, -3.1, -6.3, 38.9, 17.1, -3.4
 26.588111,  1.0, 17.3, -3.6, -6.2, 38.9, 17.2, -3.4
 26.611118,  1.0, 17.5, -3.3, -6.1, 38.9, 17.3, -3.4
 26.634123,  1.0, 17.1, -3.8, -6.1, 38.9, 17.3, -3.5
 26.657112,  1.0, 16.6, -3.5, -6.1, 38.8, 17.2, -3.5
 26.680116,  1.0, 16.6, -3.1, -6.2, 38.9, 17.1, -3.4
 26.703114,  1.0, 17.1, -3.0, -6.7, 39.0, 16.7, -3.3
 26.726110,  1.0, 16.7, -3.6, -7.1, 39.1, 16.3, -3.2
 26.749115,  1.0, 16.2, -3.5, -7.5, 39.2, 15.9, -3.1
 26.772125,  1.0, 15.9, -3.3, -7.8, 39.3, 15.6, -3.1
 26.795116,  1.0, 14.8, -2.5, -8.1, 39.4, 15.3, -2.9
 26.818112,  1.0, 14.6, -2.6, -8.4, 39.5, 15.0, -2.8
 26.841113,  1.0, 14.9, -3.2, -8.7, 39.6, 14.7, -2.7
 26.864112,  1.0, 15.0, -3.0, -8.9, 39.7, 14.5, -2.7
 26.887110,  1.0, 14.5, -2.6, -9.0, 39.7, 14.4, -2.7
 26.910113,  1.0, 13.8, -2.1, -9.2, 39.7, 14.2, -2.6
 26.933115,  1.0, 13.4, -1.8, -9.7, 39.9, 13.7, -2.4
 26.956110,  1.0, 13.7, -2.3, -10.4, 40.1, 13.0, -2.2
 26.979117,  1.0, 12.9, -1.9, -10.7, 40.2, 12.7, -2.2
 27.002117,  1.0, 12.7, -2.3, -10.7, 40.2, 12.7, -2.1
 27.025120,  1.0, 13.1, -2.6, -10.5, 40.1, 12.9, -2.2
 27.048118,  1.0, 12.6, -2.3, -10.5, 40.1, 12.9, -2.2
 27.071110,  1.0, 12.0, -1.8, -10.7, 40.2, 12.6, -2.1
 27.094115,  1.0, 11.9, -2.5, -11.0, 40.3, 12.4, -2.1
 27.117113,  1.0, 12.2, -1.8, -11.2, 40.4, 12.2, -2.0
 27.140108,  1.0, 12.6, -2.2, -11.5, 40.4, 11.9, -1.9
 27.163117,  1.0, 12.1, -1.6, -11.7, 40.5, 11.7, -1.8
 27.186118,  1.0, 10.8, -1.1, -11.9, 40.6, 11.5, -1.7
 27.209117,  1.0, 11.7, -2.0, -12.2, 40.6, 11.2, -1.7
 27.232121,  1.0, 11.4, -1.6, -12.5, 40.6, 10.9, -1.7
 27.255112,  1.0, 10.8, -1.7, -12.6, 40.6, 10.8, -1.7
 27.278116,  1.0,  9.6, -0.8, -12.7, 40.6, 10.7, -1.7
 27.301114,  1.0, 10.7, -1.5, -12.7, 40.6, 10.7, -1.7
 27.324109,  1.0, 10.5, -1.8, -12.9, 40.6, 10.5, -1.6
 27.347111,  1.0, 10.2, -1.9, -13.0, 40.7, 10.4, -1.6
 27.370114,  1.0, 10.2, -2.0, -13.1, 40.7, 10.3, -1.6
 27.393113,  1.0,  9.5, -1.4, -13.2, 40.7, 10.2, -1.6
 27.416113,  1.0,  9.6, -1.9, -13.3, 40.7, 10.0, -1.6
 27.439107,  1.0, 10.3, -2.0, -13.4, 40.7,  9.9, -1.6
 27.462114,  1.0, 10.1, -1.8, -13.4, 40.6, 10.0, -1.7
